0,0.05
1,0.04
2,0.04
3,0.06
4,0.04
5,0.04
6,0.04
7,0.04
8,0.04
9,0.04
10,0.04
11,0.04
12,0.04
13,0.04
14,0.04
15,0.04
16,0.05
17,0.04
18,0.04
19,0.06
20,0.06
21,0.04
22,0.04
23,0.04
24,0.05
25,0.04
26,0.04
27,0.04
28,0.05
29,0.06
30,0.04
31,0.05
32,0.04
33,0.04
34,0.04
35,0.04
36,0.04
37,0.06
38,0.04
39,0.04
40,0.04
41,0.05
42,0.04
43,0.04
44,0.04
45,0.05
46,0.10
47,0.05
48,0.05
49,0.03
