1000,.00370
2000,.00373
3000,.00379
4000,.00382
5000,.00385
6000,.00389
7000,.00390
8000,.00394
9000,.00397
10000,.00399
11000,.00400
12000,.00402
13000,.00402
14000,.00401
15000,.00403
16000,.00404
17000,.00405
18000,.00405
19000,.00407
20000,.00407
21000,.00408
22000,.00408
23000,.00408
24000,.00408
25000,.00408
26000,.00408
27000,.00408
28000,.00408
29000,.00409
30000,.00409
31000,.00409
32000,.00409
33000,.00409
34000,.00410
35000,.00411
36000,.00411
37000,.00412
38000,.00412
39000,.00413
40000,.00414
41000,.00414
42000,.00414
43000,.00414
44000,.00415
45000,.00415
46000,.00415
47000,.00415
48000,.00415
49000,.00415
50000,.00416
